rag_place_id,place_name,original_image_url,source_page_url,source,credit,license_note,image_order,is_primary,local_original_path,local_optimized_path,public_url,download_status,http_status,content_type,original_width,original_height,optimized_width,optimized_height,file_size_bytes,fail_reason,downloaded_at
HCM_0075,Thảo Cầm Viên Sài Gòn,https://commons.wikimedia.org/wiki/Special:FilePath/Th%E1%BA%A3o%20C%E1%BA%A7m%20vi%C3%AAn%2C%20quan%201%2C%20saigon%2C%20vietnam%20-%20panoramio.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Th%E1%BA%A3o%20C%E1%BA%A7m%20vi%C3%AAn%2C%20quan%201%2C%20saigon%2C%20vietnam%20-%20panoramio.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,2,0,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:20:47+00:00
HCM_0075,Thảo Cầm Viên Sài Gòn,https://commons.wikimedia.org/wiki/Special:FilePath/Th%E1%BA%A3o%20C%E1%BA%A7m%20Vi%C3%AAn%20%2C%20s%C3%A0i%20g%C3%B2n%2C%20qu%E1%BA%ADn%201%20-%20panoramio.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Th%E1%BA%A3o%20C%E1%BA%A7m%20Vi%C3%AAn%20%2C%20s%C3%A0i%20g%C3%B2n%2C%20qu%E1%BA%ADn%201%20-%20panoramio.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/HCM_0075/HCM_0075_03_3e98e660a00f.jpg,data/image_pipeline/downloaded/optimized/HCM_0075/HCM_0075_03.webp,/images/destinations/HCM_0075/HCM_0075_03.webp,downloaded,200,image/jpeg,1930,1282,1280,850,313628,,2026-05-07T14:20:48+00:00
HCM_0052,Khu du lịch Suối Tiên,https://commons.wikimedia.org/wiki/Special:FilePath/SuoiTien1.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/SuoiTien1.JPG,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,1,1,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:20:51+00:00
HCM_0052,Khu du lịch Suối Tiên,https://commons.wikimedia.org/wiki/Special:FilePath/Ti%C3%AAn%20Dong%20Beach%2C%20Suoi%20Tien%20Park.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Ti%C3%AAn%20Dong%20Beach%2C%20Suoi%20Tien%20Park.JPG,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/HCM_0052/HCM_0052_02_3140cc07eb2a.jpg,data/image_pipeline/downloaded/optimized/HCM_0052/HCM_0052_02.webp,/images/destinations/HCM_0052/HCM_0052_02.webp,downloaded,200,image/jpeg,1152,864,1152,864,150948,,2026-05-07T14:20:52+00:00
HCM_0049,Công viên Văn hóa Đầm Sen,https://commons.wikimedia.org/wiki/Special:FilePath/Dam%20Sen%20Cultural%20Park%20001.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dam%20Sen%20Cultural%20Park%20001.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,1,1,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:20:54+00:00
HCM_0049,Công viên Văn hóa Đầm Sen,https://commons.wikimedia.org/wiki/Special:FilePath/Dam-sen-tuonglamphotos.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Dam-sen-tuonglamphotos.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,2,0,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:20:56+00:00
HCM_0049,Công viên Văn hóa Đầm Sen,https://commons.wikimedia.org/wiki/Special:FilePath/T%C3%A0u%20l%E1%BB%99n%20v%C3%B2ng%20si%C3%AAu%20t%E1%BB%91c%2C%20C%C3%B4ng%20vi%C3%AAn%20%C4%90%E1%BA%A7m%20Sen.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/T%C3%A0u%20l%E1%BB%99n%20v%C3%B2ng%20si%C3%AAu%20t%E1%BB%91c%2C%20C%C3%B4ng%20vi%C3%AAn%20%C4%90%E1%BA%A7m%20Sen.JPG,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,3,0,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:20:58+00:00
TN_0001,Núi Bà Đen,https://commons.wikimedia.org/wiki/Special:FilePath/L%C6%B0%E1%BB%A1ng%20long%20tr%C3%AAn%20m%C3%A1i%20ch%C3%B9a%20B%C3%A0%2C%20KDL%20N%C3%BAi%20B%C3%A0%20%C4%90en.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/L%C6%B0%E1%BB%A1ng%20long%20tr%C3%AAn%20m%C3%A1i%20ch%C3%B9a%20B%C3%A0%2C%20KDL%20N%C3%BAi%20B%C3%A0%20%C4%90en.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,1,1,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:20:59+00:00
TN_0001,Núi Bà Đen,https://commons.wikimedia.org/wiki/Special:FilePath/B%E1%BA%A3o%20t%C3%A0ng%20L%E1%BB%8Bch%20s%E1%BB%AD%20N%C3%BAi%20B%C3%A0%20%C4%90en%20T%C3%A2y%20Ninh%2C%20KDL%20N%C3%BAi%20B%C3%A0%20%C4%90en.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/B%E1%BA%A3o%20t%C3%A0ng%20L%E1%BB%8Bch%20s%E1%BB%AD%20N%C3%BAi%20B%C3%A0%20%C4%90en%20T%C3%A2y%20Ninh%2C%20KDL%20N%C3%BAi%20B%C3%A0%20%C4%90en.JPG,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,2,0,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:21:01+00:00
TN_0001,Núi Bà Đen,https://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%B9a%20B%C3%A0%20v%C3%A0%20c%E1%BA%A3nh%20ch%C3%A2n%20tr%E1%BB%9Di%2C%20KDL%20N%C3%BAi%20B%C3%A0%20%C4%90en.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%B9a%20B%C3%A0%20v%C3%A0%20c%E1%BA%A3nh%20ch%C3%A2n%20tr%E1%BB%9Di%2C%20KDL%20N%C3%BAi%20B%C3%A0%20%C4%90en.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,3,0,,,,failed,429,text/html; charset=utf-8,,,,,,http_status_429,2026-05-07T14:21:02+00:00
