rag_place_id,place_name,original_image_url,source_page_url,source,credit,license_note,image_order,is_primary,local_original_path,local_optimized_path,public_url,download_status,http_status,content_type,original_width,original_height,optimized_width,optimized_height,file_size_bytes,fail_reason,downloaded_at
HCM_0088,Biển 30/4 Cần Giờ,https://52hz.vn/wp-content/uploads/2022/09/bien-30-4-can-gio-review.jpg,https://52hz.vn/wp-content/uploads/2022/09/bien-30-4-can-gio-review.jpg,52Hz,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/HCM_0088/HCM_0088_02_ab39a1349de0.jpg,data/image_pipeline/downloaded/optimized/HCM_0088/HCM_0088_02.webp,/images/destinations/HCM_0088/HCM_0088_02.webp,downloaded,200,image/jpeg,840,473,840,473,34364,,2026-05-07T11:45:11+00:00
HCM_0088,Biển 30/4 Cần Giờ,https://52hz.vn/wp-content/uploads/2022/09/bien-30-4-can-gio-tam-bien.jpg,https://52hz.vn/wp-content/uploads/2022/09/bien-30-4-can-gio-tam-bien.jpg,52Hz,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/HCM_0088/HCM_0088_03_1882ffe6e88e.jpg,data/image_pipeline/downloaded/optimized/HCM_0088/HCM_0088_03.webp,/images/destinations/HCM_0088/HCM_0088_03.webp,downloaded,200,image/jpeg,840,562,840,562,26092,,2026-05-07T11:45:12+00:00
HCM_0088,Biển 30/4 Cần Giờ,https://52hz.vn/wp-content/uploads/2022/09/bien-30-4-can-gio-ngam-binh-minh.jpg,https://52hz.vn/wp-content/uploads/2022/09/bien-30-4-can-gio-ngam-binh-minh.jpg,52Hz,,Cần kiểm tra quyền sử dụng,4,0,data/image_pipeline/downloaded/original/HCM_0088/HCM_0088_04_88424884c2a8.jpg,data/image_pipeline/downloaded/optimized/HCM_0088/HCM_0088_04.webp,/images/destinations/HCM_0088/HCM_0088_04.webp,downloaded,200,image/jpeg,840,556,840,556,53550,,2026-05-07T11:45:14+00:00
HCM_0088,Biển 30/4 Cần Giờ,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2018/01/du-lich-bien-30-4-can-gio.png,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2018/01/du-lich-bien-30-4-can-gio.png,VNTrip,,Cần kiểm tra quyền sử dụng,5,0,data/image_pipeline/downloaded/original/HCM_0088/HCM_0088_05_cb440faa402d.png,data/image_pipeline/downloaded/optimized/HCM_0088/HCM_0088_05.webp,/images/destinations/HCM_0088/HCM_0088_05.webp,downloaded,200,image/png,597,399,597,399,24912,,2026-05-07T11:45:15+00:00
TG_0015,Chùa Bửu Lâm Mỹ Tho,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_min_1.jpg,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_min_1.jpg,Lữ Hành Việt Nam,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/TG_0015/TG_0015_01_6d2557f5cb74.jpg,data/image_pipeline/downloaded/optimized/TG_0015/TG_0015_01.webp,/images/destinations/TG_0015/TG_0015_01.webp,downloaded,200,image/jpeg,700,486,700,486,88130,,2026-05-07T11:45:16+00:00
TG_0015,Chùa Bửu Lâm Mỹ Tho,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_2_min.jpg,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_2_min.jpg,Lữ Hành Việt Nam,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/TG_0015/TG_0015_02_fe0e4ffdfe74.jpg,data/image_pipeline/downloaded/optimized/TG_0015/TG_0015_02.webp,/images/destinations/TG_0015/TG_0015_02.webp,downloaded,200,image/jpeg,700,525,700,525,132636,,2026-05-07T11:45:17+00:00
TG_0015,Chùa Bửu Lâm Mỹ Tho,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_4.jpg,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_4.jpg,Lữ Hành Việt Nam,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/TG_0015/TG_0015_03_cc09cfbdf9e6.jpg,data/image_pipeline/downloaded/optimized/TG_0015/TG_0015_03.webp,/images/destinations/TG_0015/TG_0015_03.webp,downloaded,200,image/jpeg,700,393,700,393,69586,,2026-05-07T11:45:19+00:00
TG_0015,Chùa Bửu Lâm Mỹ Tho,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_1_min.jpg,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_1_min.jpg,Lữ Hành Việt Nam,,Cần kiểm tra quyền sử dụng,4,0,data/image_pipeline/downloaded/original/TG_0015/TG_0015_04_ec66ecc041c9.jpg,data/image_pipeline/downloaded/optimized/TG_0015/TG_0015_04.webp,/images/destinations/TG_0015/TG_0015_04.webp,downloaded,200,image/jpeg,700,491,700,491,85608,,2026-05-07T11:45:20+00:00
TG_0015,Chùa Bửu Lâm Mỹ Tho,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_3_min.jpg,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2024/chua_buu_lam_tien_giang_thamhiemmekong_3_min.jpg,Lữ Hành Việt Nam,,Cần kiểm tra quyền sử dụng,5,0,data/image_pipeline/downloaded/original/TG_0015/TG_0015_05_1840262bed0c.jpg,data/image_pipeline/downloaded/optimized/TG_0015/TG_0015_05.webp,/images/destinations/TG_0015/TG_0015_05.webp,downloaded,200,image/jpeg,700,853,700,853,183648,,2026-05-07T11:45:21+00:00
CT_0031,Nhà cổ Bình Thủy,https://thamhiemmekong.com/wp-content/uploads/2019/04/nha-co-binh-thuy-03.jpg,https://thamhiemmekong.com/wp-content/uploads/2019/04/nha-co-binh-thuy-03.jpg,Thám Hiểm Mekong,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/CT_0031/CT_0031_01_6256c36a77aa.jpg,data/image_pipeline/downloaded/optimized/CT_0031/CT_0031_01.webp,/images/destinations/CT_0031/CT_0031_01.webp,downloaded,200,image/jpeg,1023,627,1023,627,189274,,2026-05-07T11:45:23+00:00
CT_0031,Nhà cổ Bình Thủy,https://thamhiemmekong.com/wp-content/uploads/2019/04/nha-co-binh-thuy-4.jpg,https://thamhiemmekong.com/wp-content/uploads/2019/04/nha-co-binh-thuy-4.jpg,Thám Hiểm Mekong,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/CT_0031/CT_0031_02_4e1b2fcc25ed.jpg,data/image_pipeline/downloaded/optimized/CT_0031/CT_0031_02.webp,/images/destinations/CT_0031/CT_0031_02.webp,downloaded,200,image/jpeg,1152,648,1152,648,145342,,2026-05-07T11:45:24+00:00
CT_0031,Nhà cổ Bình Thủy,https://thamhiemmekong.com/wp-content/uploads/2019/04/nha-co-binh-thuy-3-5.jpg,https://thamhiemmekong.com/wp-content/uploads/2019/04/nha-co-binh-thuy-3-5.jpg,Thám Hiểm Mekong,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/CT_0031/CT_0031_03_5cb68b684b05.jpg,data/image_pipeline/downloaded/optimized/CT_0031/CT_0031_03.webp,/images/destinations/CT_0031/CT_0031_03.webp,downloaded,200,image/jpeg,768,959,768,959,147248,,2026-05-07T11:45:26+00:00
CT_0031,Nhà cổ Bình Thủy,https://thamhiemmekong.com/wp-content/uploads/2019/04/nhacobinhthuy-4.jpg,https://thamhiemmekong.com/wp-content/uploads/2019/04/nhacobinhthuy-4.jpg,Thám Hiểm Mekong,,Cần kiểm tra quyền sử dụng,4,0,data/image_pipeline/downloaded/original/CT_0031/CT_0031_04_7a8b8ef7d376.jpg,data/image_pipeline/downloaded/optimized/CT_0031/CT_0031_04.webp,/images/destinations/CT_0031/CT_0031_04.webp,downloaded,200,image/jpeg,1210,851,1210,851,384894,,2026-05-07T11:45:27+00:00
