rag_place_id,place_name,original_image_url,source_page_url,source,credit,license_note,image_order,is_primary,local_original_path,local_optimized_path,public_url,download_status,http_status,content_type,original_width,original_height,optimized_width,optimized_height,file_size_bytes,fail_reason,downloaded_at
ha-noi__chua-huong,Chùa Hương,https://mia.vn/media/uploads/blog-du-lich/kham-pha-chua-huong-mot-trong-nhung-ngoi-chua-co-lich-su-lau-doi-nhat-tai-ha-noi-05-1639362568.jpg,https://mia.vn/media/uploads/blog-du-lich/kham-pha-chua-huong-mot-trong-nhung-ngoi-chua-co-lich-su-lau-doi-nhat-tai-ha-noi-05-1639362568.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/ha-noi_chua-huong/ha-noi_chua-huong_03_a58bd6ee5119.jpg,data/image_pipeline/downloaded/optimized/ha-noi_chua-huong/ha-noi_chua-huong_03.webp,/images/destinations/ha-noi_chua-huong/ha-noi_chua-huong_03.webp,downloaded,200,image/jpeg,1024,576,1024,576,121662,,2026-05-07T14:40:02+00:00
ha-noi__chua-huong,Chùa Hương,https://mia.vn/media/uploads/blog-du-lich/chua-huong-3-1762357551.jpg,https://mia.vn/media/uploads/blog-du-lich/chua-huong-3-1762357551.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,4,0,data/image_pipeline/downloaded/original/ha-noi_chua-huong/ha-noi_chua-huong_04_e5072da28ddd.jpg,data/image_pipeline/downloaded/optimized/ha-noi_chua-huong/ha-noi_chua-huong_04.webp,/images/destinations/ha-noi_chua-huong/ha-noi_chua-huong_04.webp,downloaded,200,image/jpeg,800,533,800,533,72926,,2026-05-07T14:40:03+00:00
ha-noi__lang-co-duong-lam,Làng cổ Đường Lâm,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-noi-chon-rau-cat-ron-cua-vua-phung-hung-va-ngo-quyen-1-1639473377.jpeg,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-noi-chon-rau-cat-ron-cua-vua-phung-hung-va-ngo-quyen-1-1639473377.jpeg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,,data/image_pipeline/downloaded/optimized/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_01.webp,/images/destinations/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_01.webp,exists,,,,,1000,666,234446,,2026-05-07T14:40:04+00:00
ha-noi__lang-co-duong-lam,Làng cổ Đường Lâm,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-xua-cu-2-1641398848.jpg,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-xua-cu-2-1641398848.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,,data/image_pipeline/downloaded/optimized/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_02.webp,/images/destinations/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_02.webp,exists,,,,,1000,666,197128,,2026-05-07T14:40:04+00:00
ha-noi__lang-co-duong-lam,Làng cổ Đường Lâm,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-xua-cu-3-1641398848.jpg,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-xua-cu-3-1641398848.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,,data/image_pipeline/downloaded/optimized/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_03.webp,/images/destinations/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_03.webp,exists,,,,,1000,666,70998,,2026-05-07T14:40:04+00:00
ha-noi__lang-co-duong-lam,Làng cổ Đường Lâm,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-xua-cu-4-1641398848.png,https://mia.vn/media/uploads/blog-du-lich/kham-pha-6-diem-tham-quan-tai-lang-co-duong-lam-xua-cu-4-1641398848.png,MIA.vn,,Cần kiểm tra quyền sử dụng,4,0,,data/image_pipeline/downloaded/optimized/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_04.webp,/images/destinations/ha-noi_lang-co-duong-lam/ha-noi_lang-co-duong-lam_04.webp,exists,,,,,1000,667,210504,,2026-05-07T14:40:04+00:00
ha-noi__vuon-quoc-gia-ba-vi,Vườn quốc gia Ba Vì,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-5-1732163465.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-5-1732163465.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,,data/image_pipeline/downloaded/optimized/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_01.webp,/images/destinations/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_01.webp,exists,,,,,800,533,98566,,2026-05-07T14:40:04+00:00
ha-noi__vuon-quoc-gia-ba-vi,Vườn quốc gia Ba Vì,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-6-1732163465.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-6-1732163465.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,,data/image_pipeline/downloaded/optimized/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_02.webp,/images/destinations/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_02.webp,exists,,,,,800,1000,169378,,2026-05-07T14:40:04+00:00
ha-noi__vuon-quoc-gia-ba-vi,Vườn quốc gia Ba Vì,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-dia-diem-ly-tuong-cho-nhung-chuyen-da-ngoai-01-1639523948.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-dia-diem-ly-tuong-cho-nhung-chuyen-da-ngoai-01-1639523948.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,,data/image_pipeline/downloaded/optimized/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_03.webp,/images/destinations/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_03.webp,exists,,,,,1200,682,255052,,2026-05-07T14:40:04+00:00
ha-noi__vuon-quoc-gia-ba-vi,Vườn quốc gia Ba Vì,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-dia-diem-ly-tuong-cho-nhung-chuyen-da-ngoai-03-1665390964.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-dia-diem-ly-tuong-cho-nhung-chuyen-da-ngoai-03-1665390964.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,4,0,,data/image_pipeline/downloaded/optimized/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_04.webp,/images/destinations/ha-noi_vuon-quoc-gia-ba-vi/ha-noi_vuon-quoc-gia-ba-vi_04.webp,exists,,,,,750,439,90114,,2026-05-07T14:40:04+00:00
ha-noi__thien-son-suoi-nga,Thiên Sơn - Suối Ngà,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-dia-diem-ly-tuong-cho-nhung-chuyen-da-ngoai-04-1665390964.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-ba-vi-dia-diem-ly-tuong-cho-nhung-chuyen-da-ngoai-04-1665390964.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,,data/image_pipeline/downloaded/optimized/ha-noi_thien-son-suoi-nga/ha-noi_thien-son-suoi-nga_01.webp,/images/destinations/ha-noi_thien-son-suoi-nga/ha-noi_thien-son-suoi-nga_01.webp,exists,,,,,750,845,184440,,2026-05-07T14:40:04+00:00
